150
1 | 56 | 143 107 142 102 124
1 | 57 | 142 107 141 103 124
1 | 58 | 141 107 140 104 124
1 | 59 | 140 107 139 105 124
1 | 60 | 139 107 103 106 114
1 | 61 | 138 111 113 108 114
1 | 62 | 137 111 123 109 114
1 | 63 | 136 111 133 110 114
1 | 64 | 135 111 113 112 114
1 | 65 | 134 111 103 113 114
1 | 66 | 133 111 123 115 114
1 | 67 | 132 111 133 116 114
1 | 68 | 131 111 143 117 114
1 | 69 | 130 111 100 118 114
1 | 70 | 129 111 100 119 134
1 | 71 | 128 111 100 120 134
1 | 72 | 127 112 106 121 134
1 | 73 | 126 112 106 122 134
1 | 74 | 125 112 106 123 134
1 | 75 | 124 112 106 124 134
1 | 76 | 123 112 106 125 134
1 | 77 | 122 112 146 126 134
1 | 78 | 121 126 146 127 134
1 | 79 | 120 126 146 128 134
1 | 80 | 119 126 133 129 110
1 | 81 | 118 126 133 130 119
1 | 82 | 117 126 102 131 119
1 | 83 | 116 143 102 132 119
1 | 84 | 115 143 102 133 119
1 | 85 | 114 143 102 134 119
1 | 86 | 113 143 103 135 119
1 | 87 | 112 143 103 136 119
1 | 88 | 111 143 103 137 119
1 | 89 | 110 143 103 138 119
1 | 90 | 109 146 103 139 100
1 | 91 | 108 146 103 140 100
1 | 92 | 107 146 103 141 100
1 | 93 | 106 146 103 142 100
1 | 94 | 105 146 103 143 100
1 | 95 | 104 146 103 144 100
1 | 96 | 103 146 103 145 100
1 | 97 | 102 146 103 147 100
1 | 98 | 101 146 103 148 100
1 | 99 | 100 146 103 149 109
0 | 100 | 20 30 40 50 60 70 80 90
0 | 101 | 20 30 40 50 60 70 80 90
0 | 102 | 20 30 40 50 60 70 80 90
0 | 103 | 20 30 40 50 60 70 80 90
0 | 104 | 20 30 40 50 60 70 80 90
0 | 105 | 20 30 40 50 60 70 80 90
0 | 106 | 20 30 40 50 60 70 80 90
0 | 107 | 20 30 40 50 60 70 80 90
0 | 108 | 20 30 40 50 60 70 80 90
0 | 109 | 20 30 40 50 60 70 80 90
0 | 110 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 111 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 112 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 113 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 114 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 115 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 116 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 117 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 118 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 119 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 120 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 121 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 122 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 123 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 124 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 125 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 126 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 127 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 128 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 129 | 0 4 9 14 19 24 29 34 39 44 49 54 59 64 69 74 79 84 89 94 99
0 | 130 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 131 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 132 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 133 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 134 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 135 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 136 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 137 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 138 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 139 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 140 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 141 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 142 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 143 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 144 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 145 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 146 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 147 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 148 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
0 | 149 | 1 2 3 5 6 7 8 10 11 12 13 15 16 17 18 21 22 23 25 26 27 28 31 32 33 35 36 37 38 41 42 43 45 46 47 48 51 52 53 55 56 57 58 61 62 63 65 66 67 68 71 72 73 75 76 77 78 81 82 83 85 86 87 88 91 92 93 95 96 97 98
